id,audio_path,transcript,normalized_transcript,native_text,romanized_text,code_mixed_text,scenario,language,duration_seconds
or_00690,N/A,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 5 ରୁ କୋଲକାତା କୁ ଛାଡିବ ।,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 5 ରୁ କୋଲକାତା କୁ ଛାଡିବ ।,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 5 ରୁ କୋଲକାତା କୁ ଛାଡିବ ।,tren plaatapharma nambara 5 ru kolakaataa ku chhaadiba,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 5 ରୁ କୋଲକାତା କୁ ଛାଡିବ ।,normal_native_speech,or,0.0
or_00691,N/A,ଦୟାକରି ଯେକୌଣସି ଆପ୍ ବ୍ୟવହାର କରି 7130 ଟଙ୍କା ଦେୟ କରନ୍ତୁ ।,N/A,ଦୟାକରି ଯେକୌଣସି ଆପ୍ ବ୍ୟવହାର କରି 7130 ଟଙ୍କା ଦେୟ କରନ୍ତୁ ।,daaakari yekaunasi aap bvahaara kari 7130 tankaa de karantu,ଦୟାକରି ଯେକୌଣସି ଆପ୍ ବ୍ୟવହାର କରି 7130 ଟଙ୍କା ଦେୟ କରନ୍ତୁ ।,numeric_normalization,or,0.0
or_00692,N/A,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,aame Twitter re kod apalod karibu,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,english_word_retention,or,0.0
or_00693,N/A,କାଲિ Amazon ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,କାଲિ Amazon ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,କାଲિ Amazon ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,kaali Amazon ra system database kraas hoigalaa,କାଲિ Amazon ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,english_word_retention,or,0.0
or_00694,N/A,"ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ଦିବ୍ୟା ।","ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ଦିବ୍ୟା ।","ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ଦିବ୍ୟା ।","aapana status analaaeenare yaancha karibaa uchita, dibaa","ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ଦିବ୍ୟା ।",english_word_retention,or,0.0
or_00695,N/A,"ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ବିକ୍ରମ ।","ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ବିକ୍ରମ ।","ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ବିକ୍ରମ ।","aapana status analaaeenare yaancha karibaa uchita, bikrama","ଆପଣ status ଅନଲાઈનରେ ଯାଞ્ચ କରିବା ଉଚિત, ବିକ୍ରମ ।",english_word_retention,or,0.0
or_00696,N/A,ବିକ୍ରମ Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,ବିକ୍ରମ Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,ବିକ୍ରମ Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,bikrama Verbalyze re jane debhalapar bhaabare kaama karanti,ବିକ୍ରମ Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,named_entities,or,0.0
or_00697,N/A,କାଲି ଲକ୍ଷ୍ନୌ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ଲକ୍ଷ୍ନୌ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ଲକ୍ଷ୍ନୌ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,kaali lakshnau ra paanipaaga bishare kana soochanaa achhi ?,କାଲି ଲକ୍ଷ୍ନୌ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,normal_native_speech,or,0.0
or_00698,N/A,ତନଭି Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,ତନଭି Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,ତନଭି Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,tanabhi Verbalyze re jane debhalapar bhaabare kaama karanti,ତନଭି Verbalyze ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,named_entities,or,0.0
or_00699,N/A,ପୋଷ୍ଟାଲ୍ ପିନକୋଡ୍ ହେଉଛି 845788 ।,N/A,ପୋଷ୍ଟାଲ୍ ପିନକୋଡ୍ ହେଉଛି 845788 ।,poshtaal pinakod heuchhi 845788,ପୋଷ୍ଟାଲ୍ ପିନକୋଡ୍ ହେଉଛି 845788 ।,numeric_normalization,or,0.0
or_00700,N/A,ଟ୍ରେନ୍ ନମ୍ବਰ 87626 ପ୍ଲାଟଫର୍ମ ୩ କୁ ଆସୁଛି ।,N/A,ଟ୍ରେନ୍ ନମ୍ବਰ 87626 ପ୍ଲାଟଫର୍ମ ୩ କୁ ଆସୁଛି ।,tren nambara 87626 plaatapharma ku aasuchhi,ଟ୍ରେନ୍ ନମ୍ବਰ 87626 ପ୍ଲାଟଫର୍ମ ୩ କୁ ଆସୁଛି ।,numeric_normalization,or,0.0
or_00701,N/A,ବରੁଣ ସହ ଅହମଦାବାଦ weekend trip ପ୍ଲାନ କରିବା ।,ବରੁଣ ସହ ଅହମଦାବାଦ weekend trip ପ୍ଲାନ କରିବା ।,ବରੁଣ ସହ ଅହମଦାବାଦ weekend trip ପ୍ଲାନ କରିବା ।,baruna saha ahamadaabaada weekend trip plaana karibaa,ବରੁଣ ସହ ଅହମଦାବାଦ weekend trip ପ୍ଲାନ କରିବା ।,code_mixed_speech,or,0.0
or_00702,N/A,ଡାକ୍ତର 4 mg ମାତ୍ରା ପ୍ରେସକ୍ରାଇବ୍ କଲେ ।,N/A,ଡାକ୍ତର 4 mg ମାତ୍ରା ପ୍ରେସକ୍ରାଇବ୍ କଲେ ।,daaktara 4 mg maatraa presakraaib kale,ଡାକ୍ତର 4 mg ମାତ୍ରା ପ୍ରେସକ୍ରାଇବ୍ କଲେ ।,units_measurements,or,0.0
or_00703,N/A,ଦୟାକରି କୁନାଲ ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,ଦୟାକରି କୁନାଲ ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,ଦୟାକରି କୁନାଲ ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,daaakari kunaala paain tebul buk karantu,ଦୟାକରି କୁନାଲ ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,normal_native_speech,or,0.0
or_00704,N/A,ପ୍ରତ୍ୟେକ ଟିକେଟ୍ ର ମୂଲ୍ୟ 1450 ଟଙ୍କା ।,N/A,ପ୍ରତ୍ୟେକ ଟିକେଟ୍ ର ମୂଲ୍ୟ 1450 ଟଙ୍କା ।,prateka tiket ra mool 1450 tankaa,ପ୍ରତ୍ୟେକ ଟିକେଟ୍ ର ମୂଲ୍ୟ 1450 ଟଙ୍କା ।,numeric_normalization,or,0.0
or_00705,N/A,"ଆପଣ ମୋର system connection ଚେକ୍ କରିପାରିବେ କି, ଦୀପିକା?","ଆପଣ ମୋର system connection ଚେକ୍ କରିପାରିବେ କି, ଦୀପିକା?","ଆପଣ ମୋର system connection ଚେକ୍ କରିପାରିବେ କି, ଦୀପିକା?","aapana mora system connection chek karipaaribe ki, deepikaa?","ଆପଣ ମୋର system connection ଚେକ୍ କରିପାରିବେ କି, ଦୀପିକା?",code_mixed_speech,or,0.0
or_00706,N/A,ମୋତେ ପ୍ରତି 7 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,ମୋତେ ପ୍ରତି 7 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,ମୋତେ ପ୍ରତି 7 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,mote prati 7 ghantaare paani piibaa paain paain rimaaindara diantu,ମୋତେ ପ୍ରତି 7 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,normal_native_speech,or,0.0
or_00707,N/A,ରିଫଣ୍ଡ ପରିମାଣ ହେଉଛି 2200 ଟଙ୍କା ।,ରିଫଣ୍ଡ ପରିମାଣ ହେଉଛି two two zero zero ଟଙ୍କା ।,ରିଫଣ୍ଡ ପରିମାଣ ହେଉଛି 2200 ଟଙ୍କା ।,riphanda parimaana heuchhi two two zero zero tankaa,ରିଫଣ୍ଡ ପରିମାଣ ହେଉଛି two two zero zero ଟଙ୍କା ।,spoken_number_patterns,or,0.0
or_00708,N/A,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,kaali dillee ra paanipaaga bishare kana soochanaa achhi ?,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,normal_native_speech,or,0.0
or_00709,N/A,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 2 ରୁ ଭୋପାଲ କୁ ଛାଡିବ ।,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 2 ରୁ ଭୋପାଲ କୁ ଛାଡିବ ।,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 2 ରୁ ଭୋପାଲ କୁ ଛାଡିବ ।,tren plaatapharma nambara 2 ru bhopaala ku chhaadiba,ଟ୍ରେନ୍ ପ୍ଲାଟଫର୍ମ ନମ୍ବର 2 ରୁ ଭୋପାଲ କୁ ଛାଡିବ ।,normal_native_speech,or,0.0
or_00710,N/A,ପ୍ରତ୍ୟେକ ଟିକେଟ୍ ର ମୂଲ୍ୟ 150 ଟଙ୍କା ।,ପ୍ରତ୍ୟେକ ଟିକେଟ୍ ର ମୂଲ୍ୟ one five zero ଟଙ୍କା ।,ପ୍ରତ୍ୟେକ ଟିକେଟ୍ ର ମୂଲ୍ୟ 150 ଟଙ୍କା ।,prateka tiket ra mool one five zero tankaa,ପ୍ରତ୍ୟେକ ଟିକେଟ୍ ର ମୂଲ୍ୟ one five zero ଟଙ୍କା ।,spoken_number_patterns,or,0.0
or_00711,N/A,ଆମକୁ Uber ରେ SIM ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,ଆମକୁ Uber ରେ SIM ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,ଆମକୁ Uber ରେ SIM ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,aamaku Uber re SIM re bisheshajnataa thibaa jane injinira aabashka,ଆମକୁ Uber ରେ SIM ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,abbreviations_acronyms,or,0.0
or_00712,N/A,Zomato ଜୟପୁର ରେ ନୂତନ କାର୍ଯ୍ୟାଳୟ ଘୋଷଣା କରିଛି ।,Zomato ଜୟପୁର ରେ ନୂତନ କାର୍ଯ୍ୟାଳୟ ଘୋଷଣା କରିଛି ।,Zomato ଜୟପୁର ରେ ନୂତନ କାର୍ଯ୍ୟାଳୟ ଘୋଷଣା କରିଛି ।,Zomato japura re nootana kaaryaa ghoshanaa karichhi,Zomato ଜୟପୁର ରେ ନୂତନ କାର୍ଯ୍ୟାଳୟ ଘୋଷଣା କରିଛି ।,named_entities,or,0.0
or_00713,N/A,ବିକ୍ରମ ସହ ବେଙ୍ଗାଲୁରୁ weekend trip ପ୍ଲାନ କରିବା ।,ବିକ୍ରମ ସହ ବେଙ୍ଗାଲୁରୁ weekend trip ପ୍ଲାନ କରିବା ।,ବିକ୍ରମ ସହ ବେଙ୍ଗାଲୁରୁ weekend trip ପ୍ଲାନ କରିବା ।,bikrama saha bengaaluru weekend trip plaana karibaa,ବିକ୍ରମ ସହ ବେଙ୍ଗାଲୁରୁ weekend trip ପ୍ଲାନ କରିବା ।,code_mixed_speech,or,0.0
or_00714,N/A,"ଏହି document ର ବିବରଣୀ ଗୋପନୀય ରଖନ୍ତુ, ପ୍ରିୟା ।","ଏହି document ର ବିବରଣୀ ଗୋପନୀય ରଖନ୍ତુ, ପ୍ରିୟା ।","ଏହି document ର ବିବରଣୀ ଗୋପନୀય ରଖନ୍ତુ, ପ୍ରିୟା ।","ehi document ra bibaranee gopaneeya rakhantu, priaa","ଏହି document ର ବିବରଣୀ ଗୋପନୀય ରଖନ୍ତુ, ପ୍ରିୟା ।",english_word_retention,or,0.0
or_00715,N/A,କାଲି ମୁମ୍ବାଇ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ମୁମ୍ବାଇ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ମୁମ୍ବାଇ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,kaali mumbaai ra paanipaaga bishare kana soochanaa achhi ?,କାଲି ମୁମ୍ବାଇ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,normal_native_speech,or,0.0
or_00716,N/A,ମୋତେ ପ୍ରତି 5 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,ମୋତେ ପ୍ରତି 5 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,ମୋତେ ପ୍ରତି 5 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,mote prati 5 ghantaare paani piibaa paain paain rimaaindara diantu,ମୋତେ ପ୍ରତି 5 ଘଣ୍ଟାରେ ପାଣି ପିଇବା ପାଇଁ ପାଇଁ ରିମାଇଣ୍ଡର ଦିଅନ୍ତು ।,normal_native_speech,or,0.0
or_00717,N/A,ରମେଶ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,ରମେଶ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,ରମେଶ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,ramesha saha chennaai weekend trip plaana karibaa,ରମେଶ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,code_mixed_speech,or,0.0
or_00718,N/A,ଡାକ୍ତର 40 kg ମାତ୍ରା ପ୍ରେସକ୍ରାଇବ୍ କଲେ ।,N/A,ଡାକ୍ତର 40 kg ମାତ୍ରା ପ୍ରେସକ୍ରାଇବ୍ କଲେ ।,daaktara 40 kg maatraa presakraaib kale,ଡାକ୍ତର 40 kg ମାତ୍ରା ପ୍ରେସକ୍ରାଇବ୍ କଲେ ।,units_measurements,or,0.0
or_00719,N/A,ସନ୍ଦର୍ଭ ଆଇଡି ହେଉଛି 775998 ।,ସନ୍ଦର୍ଭ ଆଇଡି ହେଉଛି double seven five double nine eight ।,ସନ୍ଦର୍ଭ ଆଇଡି ହେଉଛି 775998 ।,sandarbha aaidi heuchhi double seven five double nine eight,ସନ୍ଦର୍ଭ ଆଇଡି ହେଉଛି double seven five double nine eight ।,spoken_number_patterns,or,0.0
or_00720,N/A,ଅମିତ Apple ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,ଅମିତ Apple ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,ଅମିତ Apple ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,amita Apple re jane debhalapar bhaabare kaama karanti,ଅମିତ Apple ରେ ଜଣେ ଡେଭଲପର୍ ଭାବରେ କାମ କରନ୍ତି ।,named_entities,or,0.0
or_00721,N/A,ମୋତେ 50 TB କ୍ଷମତା ବିଶିଷ୍ଟ ଉପକରଣ ଆବଶ୍ୟକ ।,N/A,ମୋତେ 50 TB କ୍ଷମତା ବିଶିଷ୍ଟ ଉପକରଣ ଆବଶ୍ୟକ ।,mote 50 TB kshamataa bishishta upakarana aabashka,ମୋତେ 50 TB କ୍ଷମତା ବିଶିଷ୍ଟ ଉପକରଣ ଆବଶ୍ୟକ ।,units_measurements,or,0.0
or_00722,N/A,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,kaali dillee ra paanipaaga bishare kana soochanaa achhi ?,କାଲି ଦିଲ୍ଲୀ ର ପାଣିପାଗ ବିଷୟରେ କଣ ସୂଚନା ଅଛି ?,normal_native_speech,or,0.0
or_00723,N/A,କରଣ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,କରଣ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,କରଣ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,karana saha chennaai weekend trip plaana karibaa,କରଣ ସହ ଚେନ୍ନାଇ weekend trip ପ୍ଲାନ କରିବା ।,code_mixed_speech,or,0.0
or_00724,N/A,Verbalyze ପାଇଁ ଭୁଲ୍ ସ୍କ୍ରିପ୍ଟ ଫର୍ମାଟରେ ଲେଖିବାକୁ ଏଡ଼ାନ୍ତୁ ।,Verbalyze ପାଇଁ ଭୁଲ୍ ସ୍କ୍ରିପ୍ଟ ଫର୍ମାଟରେ ଲେଖିବାକୁ ଏଡ଼ାନ୍ତୁ ।,Verbalyze ପାଇଁ ଭୁଲ୍ ସ୍କ୍ରିପ୍ଟ ଫର୍ମାଟରେ ଲେଖିବାକୁ ଏଡ଼ାନ୍ତୁ ।,Verbalyze paain bhul skripta pharmaatare lekhibaaku edaaantu,Verbalyze ପାଇଁ ଭୁଲ୍ ସ୍କ୍ରିପ୍ଟ ଫର୍ମାଟରେ ଲେଖିବାକୁ ଏଡ଼ାନ୍ତୁ ।,language_script_consistency,or,0.0
or_00725,N/A,ଦୟାକରି ଆପଣଙ୍କର ପିଏନଆର 7206733943 ଲେଖି ରଖନ୍ତು ।,N/A,ଦୟାକରି ଆପଣଙ୍କର ପିଏନଆର 7206733943 ଲେଖି ରଖନ୍ତು ।,daaakari aapanankara pienaaara 7206733943 lekhi rakhantu,ଦୟାକରି ଆପଣଙ୍କର ପିଏନଆର 7206733943 ଲେଖି ରଖନ୍ତು ।,numeric_normalization,or,0.0
or_00726,N/A,ମୋତେ 256 GB କ୍ଷମତା ବିଶିଷ୍ଟ ଉପକରଣ ଆବଶ୍ୟକ ।,N/A,ମୋତେ 256 GB କ୍ଷମତା ବିଶିଷ୍ଟ ଉପକରଣ ଆବଶ୍ୟକ ।,mote 256 GB kshamataa bishishta upakarana aabashka,ମୋତେ 256 GB କ୍ଷମତା ବିଶିଷ୍ଟ ଉପକରଣ ଆବଶ୍ୟକ ।,units_measurements,or,0.0
or_00727,N/A,"ଉପଭାଷାଗୁଡ଼ିକ ମଧ୍ୟରେ ସମାନ ଶବ୍ଦଗୁଡ଼ିକୁ ଚିହ୍ନଟ କରନ୍ତୁ, ବିଶେଷ କରି ଗୁଆହାଟୀ ରେ ।","ଉପଭାଷାଗୁଡ଼ିକ ମଧ୍ୟରେ ସମାନ ଶବ୍ଦଗୁଡ଼ିକୁ ଚିହ୍ନଟ କରନ୍ତୁ, ବିଶେଷ କରି ଗୁଆହାଟୀ ରେ ।","ଉପଭାଷାଗୁଡ଼ିକ ମଧ୍ୟରେ ସମାନ ଶବ୍ଦଗୁଡ଼ିକୁ ଚିହ୍ନଟ କରନ୍ତୁ, ବିଶେଷ କରି ଗୁଆହାଟୀ ରେ ।","upabhaashaagudaika madhre samaana shabdagudaiku chihnata karantu, bishesha kari guaahaatee re","ଉପଭାଷାଗୁଡ଼ିକ ମଧ୍ୟରେ ସମାନ ଶବ୍ଦଗୁଡ଼ିକୁ ଚିହ୍ନଟ କରନ୍ତୁ, ବିଶେଷ କରି ଗୁଆହାଟୀ ରେ ।",similar_language_confusion,or,0.0
or_00728,N/A,"ଆପଣ ମୋର internet connection ଚେକ୍ କରିପାରିବେ କି, କୁନାଲ?","ଆପଣ ମୋର internet connection ଚେକ୍ କରିପାରିବେ କି, କୁନାଲ?","ଆପଣ ମୋର internet connection ଚେକ୍ କରିପାରିବେ କି, କୁନାଲ?","aapana mora internet connection chek karipaaribe ki, kunaal?","ଆପଣ ମୋର internet connection ଚେକ୍ କରିପାରିବେ କି, କୁନାଲ?",code_mixed_speech,or,0.0
or_00729,N/A,ଦୟାକରି ଅଞ୍ଜଳି ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,ଦୟାକରି ଅଞ୍ଜଳି ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,ଦୟାକରି ଅଞ୍ଜଳି ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,daaakari anjai paain tebul buk karantu,ଦୟାକରି ଅଞ୍ଜଳି ପାଇଁ ଟେବୁଲ୍ ବୁକ୍ କରନ୍ତୁ ।,normal_native_speech,or,0.0
or_00730,N/A,କାଲિ Flipkart ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,କାଲિ Flipkart ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,କାଲિ Flipkart ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,kaali Flipkart ra system database kraas hoigalaa,କାଲિ Flipkart ର system database କ୍ରାସ୍ ହୋଇଗଲା ।,english_word_retention,or,0.0
or_00731,N/A,ଆମକୁ Amazon ରେ VPN ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,ଆମକୁ Amazon ରେ VPN ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,ଆମକୁ Amazon ରେ VPN ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,aamaku Amazon re VPN re bisheshajnataa thibaa jane injinira aabashka,ଆମକୁ Amazon ରେ VPN ରେ ବିଶେଷଜ୍ଞତା ଥିବା ଜଣେ ଇଞ୍ଜିନିୟର ଆବଶ୍ୟક ।,abbreviations_acronyms,or,0.0
or_00732,N/A,ଆପଣଙ୍କର ବୁକିଂ ଆଇଡି ହେଉଛି 41708668 ।,N/A,ଆପଣଙ୍କର ବୁକିଂ ଆଇଡି ହେଉଛି 41708668 ।,aapanankara bukin aaidi heuchhi 41708668,ଆପଣଙ୍କର ବୁକିଂ ଆଇଡି ହେଉଛି 41708668 ।,numeric_normalization,or,0.0
or_00733,N/A,ଏହି ବାକ୍ୟଟି Infosys ରେ ସ୍ପଷ୍ଟତା ପରୀକ୍ଷା କରେ ।,ଏହି ବାକ୍ୟଟି Infosys ରେ ସ୍ପଷ୍ଟତା ପରୀକ୍ଷା କରେ ।,ଏହି ବାକ୍ୟଟି Infosys ରେ ସ୍ପଷ୍ଟତା ପରୀକ୍ଷା କରେ ।,ehi baakti Infosys re spashtataa pareekshaa kare,ଏହି ବାକ୍ୟଟି Infosys ରେ ସ୍ପଷ୍ଟତା ପରୀକ୍ଷା କରେ ।,similar_language_confusion,or,0.0
or_00734,N/A,"ଦୟାକରି ଆପଣଙ୍କର ଆକାଉଣ୍ଟ ଫ୍ରିଜ୍ ହେବାରୁ ବଞ୍ଚାଇବା ପାଇଁ ରୀ-କେୱାଇସି ଅପଡେଟ୍ ସମ୍ପୂର୍ଣ୍ଣ କରନ୍ତୁ, Mr. ବିଜୟ ।","ଦୟାକରି ଆପଣଙ୍କର ଆକାଉଣ୍ଟ ଫ୍ରିଜ୍ ହେବାରୁ ବଞ୍ଚାଇବା ପାଇଁ ରୀ-କେୱାଇସି ଅପଡେଟ୍ ସମ୍ପୂର୍ଣ୍ଣ କରନ୍ତୁ, Mr. ବିଜୟ ।","ଦୟାକରି ଆପଣଙ୍କର ଆକାଉଣ୍ଟ ଫ୍ରିଜ୍ ହେବାରୁ ବଞ୍ଚାଇବା ପାଇଁ ରୀ-କେୱାଇସି ଅପଡେଟ୍ ସମ୍ପୂର୍ଣ୍ଣ କରନ୍ତୁ, Mr. ବିଜୟ ।","daaakari aapanankara aakaaunta phrij hebaaru banchaaibaa paain ree-keaaisi apadet sampoornna karantu, Mr bija","ଦୟାକରି ଆପଣଙ୍କର ଆକାଉଣ୍ଟ ଫ୍ରିଜ୍ ହେବାରୁ ବଞ୍ଚାଇବା ପାଇଁ ରୀ-କେୱାଇସି ଅପଡେଟ୍ ସମ୍ପୂର୍ଣ୍ଣ କରନ୍ତୁ, Mr. ବିଜୟ ।",domain_specific_terms,or,0.0
or_00735,N/A,ଆଜિ office ରେ ବହୁତ exciting ଦିନ ଥିલા ।,ଆଜિ office ରେ ବହୁତ exciting ଦିନ ଥିલા ।,ଆଜિ office ରେ ବହୁତ exciting ଦିନ ଥିલા ।,aaji office re bahuta exciting dina thilaa,ଆଜિ office ରେ ବହୁତ exciting ଦିନ ଥିલા ।,code_mixed_speech,or,0.0
or_00736,N/A,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,aame Twitter re kod apalod karibu,ଆମେ Twitter ରେ କୋડ୍ ଅପଲોડ୍ କରିବୁ ।,english_word_retention,or,0.0
